model_name,batch_size,seq_length,total_memory_mb,memory_per_token_mb,avg_latency_ms,latency_per_token_ms,tokens_per_second,sentences_per_second,generation_latency_ms,generation_tokens_per_second,num_gpus_used,model_parallel_type,model_path,model_timestamp,benchmark_timestamp,memory_cuda:0_mb,memory_cuda:1_mb,utilisation_cuda:0_percent,utilisation_cuda:1_percent
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,64,140,995.34765625,0.11108790806361607,10.241368739953032,0.0011430099040126152,874883.0578715294,6249.164699082353,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:10.069991,768.24951171875,227.09814453125,47.94,52.81
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,64,200,1357.91455078125,0.10608707427978516,12.611740288994042,0.0009852922100776595,1014927.338074845,5074.6366903742255,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:11.515640,1065.20263671875,292.7119140625,51.94,61.81
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,64,500,3212.2685546875,0.10038339233398437,20.850201461435063,0.0006515687956698457,1534757.3527856707,3069.5147055713414,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:13.912623,2581.81982421875,630.44873046875,59.45,76.91
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,64,1000,6451.83056640625,0.10080985260009766,35.48284956981661,0.0005544195245283845,1803688.2825341467,1803.6882825341465,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:18.062893,5208.96728515625,1242.86328125,68.25,85.78
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,64,2000,13473.77099609375,0.10526383590698242,64.1861292203248,0.0005014541345337875,1994200.3288690024,997.1001644345012,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:25.700028,10825.09814453125,2648.6728515625,75.9,91.14
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,128,140,1833.32080078125,0.10230584825788225,13.572286899725441,0.0007573820814578929,1320337.5475626374,9430.982482590267,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:27.235070,1456.69384765625,376.626953125,61.61,78.41
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,128,200,2560.26171875,0.10001022338867188,17.795031429559458,0.0006951184152171663,1438603.809233832,7193.01904616916,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:29.215734,2054.23876953125,506.02294921875,60.77,73.52
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,128,500,6270.79150390625,0.09798111724853516,35.285488510271534,0.0005513357579729928,1813776.7876267245,3627.553575253449,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:33.119113,5087.44775390625,1183.34375,66.76,85.64
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,128,1000,12740.47412109375,0.09953495407104493,63.59555302988156,0.0004968402580459496,2012719.3475282276,2012.7193475282274,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:40.154183,10335.94189453125,2404.5322265625,72.74,91.6
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,128,2000,26786.74560546875,0.1046357250213623,124.71870799956378,0.000487182453123296,2052619.0826230769,1026.3095413115384,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:53.943505,21569.32080078125,5217.4248046875,75.36,91.73
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,256,140,3507.6640625,0.09787009102957589,21.478776109579485,0.0005992962084146061,1668623.9391459294,11918.742422470925,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:56.361496,2834.29345703125,673.37060546875,70.11,84.28
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,256,200,4960.54248046875,0.09688559532165528,30.04882511042524,0.000586891115437993,1703893.5736038645,8519.467868019323,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:42:59.686105,4025.88330078125,934.6591796875,67.7,85.45
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,256,500,12374.26318359375,0.09667393112182618,63.4012612310471,0.0004953223533675555,2018887.282597454,4037.774565194908,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:43:06.686295,10091.80126953125,2282.4619140625,71.63,92.03
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,256,1000,25321.90185546875,0.0989136791229248,120.61874451013864,0.00047116697074272906,2122389.857726316,2122.3898577263158,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:43:20.024895,20592.75830078125,4729.1435546875,73.22,94.43
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,256,2000,53412.41357421875,0.104321120262146,246.9973371809465,0.0004824166741815361,2072896.8410898964,1036.4484205449482,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:43:47.280511,43060.85986328125,10351.5537109375,79.09,90.85
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,512,140,6855.84716796875,0.09564518928527832,38.20868290014914,0.000533045241352527,1876013.370765005,13400.095505464322,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:43:51.563300,5588.99267578125,1266.8544921875,73.53,91.65
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,512,200,9757.81982421875,0.09529120922088623,53.36249102037982,0.0005211180763708967,1918950.8968179938,9594.75448408997,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:43:57.462725,7974.17236328125,1783.6474609375,70.57,92.1
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,512,500,24589.47998046875,0.09605265617370605,120.3469088091515,0.00047010511253574804,2127183.8432175256,4254.367686435052,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:44:10.748743,20104.47705078125,4485.0029296875,72.25,95.11
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,512,1000,50481.85107421875,0.0985973653793335,238.54254729973036,0.00046590341269478583,2146367.622027061,2146.3676220270613,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:44:37.066842,41107.73486328125,9374.1162109375,74.5,94.69
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,512,2000,106660.310546875,0.10416045951843261,489.45702899975004,0.0004779853798825684,2092114.1986511813,1046.0570993255906,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:45:31.013575,86037.90673828125,20622.40380859375,86.42,97.32
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,1024,140,13547.46044921875,0.0944995846067156,69.73866816100781,0.0004864583437570299,2055674.4741528525,14683.389101091803,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:45:38.796629,11099.64111328125,2447.8193359375,73.98,94.37
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,1024,200,19351.18701171875,0.09448821783065796,98.24296706923633,0.0004797019876427555,2084627.5932980326,10423.137966490163,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:45:49.643934,15864.93798828125,3486.2490234375,71.96,95.15
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,1024,500,49017.00732421875,0.09573634243011475,234.29932212922722,0.0004576158635336469,2185238.930045251,4370.477860090501,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:46:15.487974,40131.17236328125,8885.8349609375,76.0,96.36
sparse_hindi_model_16_256_2048_2_2_1_3_2_Model_100,1024,1000,100800.998046875,0.09843847465515136,472.4153425701661,0.00046134310797867783,2167584.1314317794,2167.5841314317795,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_3_2/Model_100,1748059703.110697,2025-06-07T18:47:07.552244,82130.84423828125,18670.15380859375,83.2,97.02
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,64,140,995.34765625,0.11108790806361607,10.248185700329486,0.0011437707254832016,874301.0969943616,6245.007835674011,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:12.635375,768.24951171875,227.09814453125,44.85,55.13
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,64,200,1357.91455078125,0.10608707427978516,12.538401210476877,0.000979562594568506,1020863.8075247214,5104.319037623607,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:14.079482,1065.20263671875,292.7119140625,48.01,60.02
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,64,500,3212.2685546875,0.10038339233398437,21.01902020003763,0.000656844381251176,1522430.6221439717,3044.8612442879435,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:16.488757,2581.81982421875,630.44873046875,61.16,74.63
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,64,1000,6451.83056640625,0.10080985260009766,35.47485824019532,0.0005542946600030519,1804094.5947314273,1804.0945947314272,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:20.647858,5208.96728515625,1242.86328125,68.36,85.68
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,64,2000,13473.77099609375,0.10526383590698242,64.17613753976184,0.0005013760745293894,1994510.8089544121,997.2554044772061,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:28.252602,10825.09814453125,2648.6728515625,74.83,91.11
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,128,140,1833.32080078125,0.10230584825788225,13.581632510322379,0.0007579035999063828,1319429.014618114,9424.492961557959,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:29.777844,1456.69384765625,376.626953125,64.05,76.02
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,128,200,2560.26171875,0.10001022338867188,17.960172690072795,0.0007015692457059686,1425376.049649567,7126.880248247836,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:31.773520,2054.23876953125,506.02294921875,58.56,74.36
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,128,500,6270.79150390625,0.09798111724853516,35.656152939918684,0.0005571273896862294,1794921.6256684016,3589.843251336803,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:35.705860,5087.44775390625,1183.34375,66.22,85.88
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,128,1000,12740.47412109375,0.09953495407104493,63.54873103933642,0.0004964744612448158,2014202.2965142843,2014.2022965142844,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:42.736404,10335.94189453125,2404.5322265625,73.64,91.46
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,128,2000,26786.74560546875,0.1046357250213623,124.87671687049442,0.00048779967527536885,2050021.8648884664,1025.0109324442333,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:56.541518,21569.32080078125,5217.4248046875,75.05,91.64
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,256,140,3507.6640625,0.09787009102957589,21.55537524886313,0.0006014334611847971,1662694.3203825816,11876.388002732725,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:47:58.962229,2834.29345703125,673.37060546875,68.7,83.87
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,256,200,4960.54248046875,0.09688559532165528,29.96909605964902,0.0005853339074150199,1708426.570427551,8542.132852137755,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:48:02.274422,4025.88330078125,934.6591796875,66.78,85.31
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,256,500,12374.26318359375,0.09667393112182618,63.55686459966819,0.0004965380046849078,2013944.5330767347,4027.8890661534697,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:48:09.292248,10091.80126953125,2282.4619140625,70.42,92.2
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,256,1000,25321.90185546875,0.0989136791229248,120.50559805968078,0.00047072499242062805,2124382.6355122123,2124.3826355122123,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:48:22.619880,20592.75830078125,4729.1435546875,75.45,94.35
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,256,2000,53412.41357421875,0.104321120262146,246.92193338967627,0.00048226940115171147,2073529.85201195,1036.764926005975,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:48:49.857789,43060.85986328125,10351.5537109375,77.38,91.06
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,512,140,6855.84716796875,0.09564518928527832,38.30543874006253,0.0005343950717084616,1871274.742117286,13366.248157980614,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:48:54.137488,5588.99267578125,1266.8544921875,73.87,90.87
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,512,200,9757.81982421875,0.09529120922088623,53.3668287403998,0.0005211604369179668,1918794.9221813339,9593.97461090667,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:49:00.035099,7974.17236328125,1783.6474609375,70.79,91.63
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,512,500,24589.47998046875,0.09605265617370605,120.03361446026247,0.00046888130648540025,2132735.9102791133,4265.471820558227,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:49:13.288018,20104.47705078125,4485.0029296875,71.68,95.49
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,512,1000,50481.85107421875,0.0985973653793335,238.60560497021652,0.00046602657220745414,2145800.389156447,2145.8003891564467,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:49:39.612027,41107.73486328125,9374.1162109375,73.3,94.75
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,512,2000,106660.310546875,0.10416045951843261,489.41306220993283,0.00047794244356438756,2092302.145300644,1046.151072650322,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:50:33.551941,86037.90673828125,20622.40380859375,85.32,97.52
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,1024,140,13547.46044921875,0.0944995846067156,69.80804953927873,0.00048694230984429917,2053631.3640927037,14668.795457805025,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:50:41.333449,11099.64111328125,2447.8193359375,73.47,94.08
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,1024,200,19351.18701171875,0.09448821783065796,98.76775598982931,0.0004822644335440884,2073551.210590321,10367.756052951605,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:50:52.244658,15864.93798828125,3486.2490234375,70.82,94.44
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,1024,500,49017.00732421875,0.09573634243011475,234.3775009091769,0.0004577685564632361,2184510.023419031,4369.020046838063,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:51:18.093392,40131.17236328125,8885.8349609375,74.62,96.48
sparse_hindi_model_16_256_2048_2_2_1_5_8_Model_100,1024,1000,100800.998046875,0.09843847465515136,472.3881283107039,0.0004613165315534218,2167709.005859022,2167.709005859022,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_5_8/Model_100,1748059854.344875,2025-06-07T18:52:10.154250,82130.84423828125,18670.15380859375,84.1,97.14
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,64,140,995.34765625,0.11108790806361607,10.138104340003338,0.0011314848593753726,883794.4155541261,6312.817253958045,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:15.666431,768.24951171875,227.09814453125,45.02,50.6
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,64,200,1357.91455078125,0.10608707427978516,12.473341229197104,0.0009744797835310237,1026188.5540370103,5130.942770185051,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:17.090760,1065.20263671875,292.7119140625,49.25,63.13
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,64,500,3212.2685546875,0.10038339233398437,20.93397837874363,0.0006541868243357385,1528615.3172152317,3057.2306344304634,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:19.488025,2581.81982421875,630.44873046875,60.71,74.46
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,64,1000,6451.83056640625,0.10080985260009766,35.36286090951762,0.0005525447017112129,1809808.3230244229,1809.8083230244229,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:23.631301,5208.96728515625,1242.86328125,68.31,85.55
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,64,2000,13473.77099609375,0.10526383590698242,64.24717589994543,0.0005019310617183237,1992305.4703500005,996.1527351750002,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:31.272970,10825.09814453125,2648.6728515625,74.79,91.06
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,128,140,1833.32080078125,0.10230584825788225,13.476200269069523,0.0007520201043007546,1329751.683872631,9498.226313375935,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:32.786332,1456.69384765625,376.626953125,64.6,75.07
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,128,200,2560.26171875,0.10001022338867188,17.702296211064095,0.0006914959457446912,1446140.0766754637,7230.700383377319,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:34.747908,2054.23876953125,506.02294921875,60.13,76.28
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,128,500,6270.79150390625,0.09798111724853516,35.24534128024243,0.0005507084575037879,1815842.822775464,3631.6856455509283,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:38.640687,5087.44775390625,1183.34375,67.34,85.43
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,128,1000,12740.47412109375,0.09953495407104493,63.46980909089325,0.0004958578835226035,2016706.86950854,2016.70686950854,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:45.662768,10335.94189453125,2404.5322265625,72.5,91.83
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,128,2000,26786.74560546875,0.1046357250213623,124.74861183029134,0.00048729926496207557,2052127.0436921874,1026.0635218460936,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:52:59.446619,21569.32080078125,5217.4248046875,75.13,91.64
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,256,140,3507.6640625,0.09787009102957589,21.46472312932019,0.0005989041051707643,1669716.3892621375,11926.545637586696,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:01.857721,2834.29345703125,673.37060546875,69.66,86.3
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,256,200,4960.54248046875,0.09688559532165528,29.76431268893066,0.000581334232205677,1720180.8264513116,8600.904132256557,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:05.148427,4025.88330078125,934.6591796875,67.7,86.08
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,256,500,12374.26318359375,0.09667393112182618,63.60219863039674,0.0004968921767999746,2012509.0445981263,4025.0180891962523,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:12.168396,10091.80126953125,2282.4619140625,70.52,91.87
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,256,1000,25321.90185546875,0.0989136791229248,120.51489099059836,0.00047076129293202487,2124218.8238793756,2124.2188238793756,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:25.488076,20592.75830078125,4729.1435546875,73.42,94.64
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,256,2000,53412.41357421875,0.104321120262146,246.95808287986438,0.0004823400056247351,2073226.3306768069,1036.6131653384034,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:52.725559,43060.85986328125,10351.5537109375,76.65,91.87
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,512,140,6855.84716796875,0.09564518928527832,38.1561584303563,0.000532312478102069,1878595.8269575897,13418.541621125642,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:53:56.996737,5588.99267578125,1266.8544921875,72.67,91.85
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,512,200,9757.81982421875,0.09529120922088623,53.332920489337994,0.0005208293016536914,1920014.8624988801,9600.074312494402,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:54:02.888501,7974.17236328125,1783.6474609375,70.53,92.14
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,512,500,24589.47998046875,0.09605265617370605,120.01335970984655,0.0004688021863665881,2133095.853819317,4266.191707638634,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:54:16.133442,20104.47705078125,4485.0029296875,71.81,94.5
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,512,1000,50481.85107421875,0.0985973653793335,238.55962566944072,0.0004659367688856264,2146213.9645937025,2146.2139645937027,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:54:42.453024,41107.73486328125,9374.1162109375,73.89,94.78
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,512,2000,106660.310546875,0.10416045951843261,489.401702239993,0.0004779313498437432,2092350.7117223928,1046.1753558611965,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:55:36.393225,86037.90673828125,20622.40380859375,86.57,97.14
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,1024,140,13547.46044921875,0.0944995846067156,69.69301075019757,0.00048613986293385584,2057021.1913192973,14693.008509423551,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:55:44.169147,11099.64111328125,2447.8193359375,73.55,94.66
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,1024,200,19351.18701171875,0.09448821783065796,98.1923213400296,0.00047945469404311327,2085702.804507486,10428.51402253743,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:55:55.010260,15864.93798828125,3486.2490234375,72.14,94.99
sparse_hindi_model_16_256_2048_2_2_1_9_8_Model_100,1024,500,49017.00732421875,0.09573634243011475,234.37137000029907,0.0004577565820318341,2184567.167906842,4369.134335813685,,,1,data_parallel,/srv/scratch/z3547870/Models/sparse/hindi_model_16_256_2048_2_2_1_9_8/Model_100,1748059888.507805,2025-06-07T18:56:20.858049,40131.17236328125,8885.8349609375,72.17,96.57
